iter	MultiClass
1499	0.0010853856
1500	0.001083691171
1501	0.001080532638
1502	0.00107873848
1503	0.001077739942
1504	0.001077019138
1505	0.001075768705
1506	0.001074537482
1507	0.001073628846
1508	0.001072929017
1509	0.001071311526
1510	0.001070515759
1511	0.001069686618
1512	0.001069018606
1513	0.001068365712
1514	0.001067766003
1515	0.001066544378
1516	0.001065375868
1517	0.001063936761
1518	0.001063287038
1519	0.001062664365
1520	0.001061831446
1521	0.001060882167
1522	0.001060086236
1523	0.001059520692
1524	0.001058457226
1525	0.001057484293
1526	0.001056880754
1527	0.001056213282
1528	0.00105567758
1529	0.001054747882
1530	0.001053681171
1531	0.0010521735
1532	0.001051007517
1533	0.001049890953
1534	0.001049241962
1535	0.001048251037
1536	0.001047455269
1537	0.001046831273
1538	0.00104567526
1539	0.001045005836
1540	0.001044075701
1541	0.001043619015
1542	0.001041908886
1543	0.001041367811
1544	0.001040462066
1545	0.001039410226
1546	0.001038677035
1547	0.00103813427
1548	0.001037653752
1549	0.001037126884
1550	0.001036401065
1551	0.001036075573
1552	0.001033784311
1553	0.001033324782
1554	0.001032248704
1555	0.001031290685
1556	0.001029537888
1557	0.001028807253
1558	0.001026641876
1559	0.001025929454
1560	0.001025238913
1561	0.001023728111
1562	0.001023087712
1563	0.001022322159
1564	0.001020945818
1565	0.00101998215
1566	0.001019408473
1567	0.0010180603
1568	0.001016597679
1569	0.001015593997
1570	0.001014993968
1571	0.001014434313
1572	0.001013585263
1573	0.001012996203
1574	0.001011601839
1575	0.00101044208
1576	0.001009493608
1577	0.001008793088
1578	0.001007725867
1579	0.001006149819
1580	0.001005328369
1581	0.001004191583
1582	0.001003367246
1583	0.001001651902
1584	0.001000694852
1585	0.001000081668
1586	0.0009992690296
1587	0.0009988506462
1588	0.0009977266001
1589	0.0009966593361
1590	0.0009953372205
1591	0.0009943394381
1592	0.0009935436807
1593	0.0009922530413
1594	0.0009914318294
1595	0.0009907354908
1596	0.0009902505763
1597	0.000989197585
1598	0.0009875779733
1599	0.0009870311305
1600	0.0009866193419
1601	0.0009858674579
1602	0.0009841329777
1603	0.0009827453139
1604	0.0009815622258
1605	0.0009808111725
1606	0.0009801202412
1607	0.0009786566258
1608	0.0009780827201
1609	0.0009771434042
1610	0.0009765991995
1611	0.000975503163
1612	0.0009745435206
1613	0.0009727025342
1614	0.0009719794377
1615	0.0009712932959
1616	0.0009704484966
1617	0.0009698003746
1618	0.0009689158816
1619	0.0009686720669
1620	0.0009679113068
1621	0.0009669526488
1622	0.0009663485561
1623	0.0009654270594
1624	0.0009646242846
1625	0.0009637087212
1626	0.0009627115606
1627	0.0009619476484
1628	0.0009611978757
1629	0.0009598020016
1630	0.0009588604412
1631	0.0009579690693
1632	0.0009569434333
1633	0.0009562182827
1634	0.0009553654869
1635	0.0009549496768
1636	0.0009540937321
1637	0.0009537054055
1638	0.0009532348674
1639	0.0009517068496
1640	0.000950928159
1641	0.0009503440135
1642	0.0009494195088
1643	0.0009484128981
1644	0.0009477754574
1645	0.0009470958929
1646	0.0009464761489
1647	0.0009458590671
1648	0.0009450325769
1649	0.0009441700418
1650	0.0009434393558
1651	0.0009427772303
1652	0.0009421604606
1653	0.0009414404385
1654	0.0009407889296
1655	0.0009399176914
1656	0.0009388496182
1657	0.0009380529336
1658	0.0009373469434
1659	0.0009361660082
1660	0.0009354793389
1661	0.0009348118676
1662	0.0009338199652
1663	0.0009331608038
1664	0.0009327014137
1665	0.0009321637713
1666	0.0009313536936
1667	0.0009310993132
1668	0.0009306560803
1669	0.000929848041
1670	0.000928669928
1671	0.0009277052054
1672	0.0009264721612
1673	0.0009259530267
1674	0.0009252386359
1675	0.0009245838429
1676	0.0009237533906
1677	0.0009232251854
1678	0.0009226992918
1679	0.0009222380816
1680	0.0009216343126
1681	0.0009207061478
1682	0.0009199021135
1683	0.0009191064622
1684	0.0009181123127
1685	0.0009170176046
1686	0.0009165421196
1687	0.0009161406404
1688	0.0009158147388
1689	0.0009153920102
1690	0.0009145584018
1691	0.0009136823403
1692	0.000911587216
1693	0.0009109508548
1694	0.0009098769129
1695	0.000908920126
1696	0.0009081646046
1697	0.0009072740098
1698	0.0009070304988
1699	0.0009056687404
1700	0.0009050033533
1701	0.0009042693403
1702	0.0009038515314
1703	0.0009030130499
1704	0.0009023493047
1705	0.0009017528161
1706	0.0009006914514
1707	0.0009001896044
1708	0.0008990687284
1709	0.0008983612867
1710	0.0008973833109
1711	0.000896792879
1712	0.0008959630392
1713	0.0008951758091
1714	0.0008945263216
1715	0.0008939827622
1716	0.0008933771517
1717	0.0008925504031
1718	0.0008921891237
1719	0.0008914977128
1720	0.0008911200183
1721	0.0008902220123
1722	0.0008889504265
1723	0.0008883952713
1724	0.0008878707524
1725	0.0008870652889
1726	0.0008864000186
1727	0.0008857981247
1728	0.000885178957
1729	0.0008846093673
1730	0.0008842915104
1731	0.0008837160729
1732	0.000883323178
1733	0.0008821494525
1734	0.0008814556853
1735	0.0008808654078
1736	0.0008804443505
1737	0.0008801150737
1738	0.0008792672263
1739	0.0008789651347
1740	0.0008783828165
1741	0.0008776786645
1742	0.0008769290804
1743	0.0008761147302
1744	0.0008756549471
1745	0.0008748198232
1746	0.0008739972296
1747	0.000873293132
1748	0.0008726364988
1749	0.000872206973
1750	0.0008715129472
1751	0.0008707535044
1752	0.0008704525442
1753	0.0008700659111
1754	0.0008688677411
1755	0.0008685786179
1756	0.0008677310407
1757	0.0008672509359
1758	0.0008663303387
1759	0.0008657195821
1760	0.0008646712643
1761	0.0008639027432
1762	0.0008635679725
1763	0.0008626124555
1764	0.0008618500868
1765	0.0008612655743
1766	0.0008607586628
1767	0.0008600272616
1768	0.0008589416613
1769	0.0008584375522
1770	0.0008577049911
1771	0.0008572057033
1772	0.0008568877739
1773	0.0008565253306
1774	0.0008560972737
1775	0.0008554291937
1776	0.0008551080381
1777	0.0008541098105
1778	0.0008537890819
1779	0.0008530743672
1780	0.0008526806543
1781	0.0008522840879
1782	0.0008512098531
1783	0.0008505857863
1784	0.000849815355
1785	0.0008487515582
1786	0.0008482716009
1787	0.000847778937
1788	0.0008473939829
1789	0.0008466250127
1790	0.0008459391427
1791	0.0008453195162
1792	0.0008447448183
1793	0.0008440059097
1794	0.0008436733508
1795	0.0008428328729
1796	0.0008421591708
1797	0.0008409560961
1798	0.0008403353708
1799	0.0008398038168
1800	0.0008395766407
1801	0.0008390025228
1802	0.0008385627999
1803	0.0008381488162
1804	0.0008374751738
1805	0.0008370637359
1806	0.0008364722553
1807	0.0008362238407
1808	0.0008355693606
1809	0.0008347946985
1810	0.0008343865624
1811	0.0008337111775
1812	0.0008330887457
1813	0.0008325764976
1814	0.0008319436106
1815	0.0008313644603
1816	0.0008307078134
1817	0.0008298318298
1818	0.0008293734003
1819	0.0008286816225
1820	0.0008277658911
1821	0.0008268643386
1822	0.0008263596645
1823	0.0008258713127
1824	0.0008256251204
1825	0.0008252878693
1826	0.0008247262738
1827	0.0008242335915
1828	0.0008236669128
1829	0.0008233950958
1830	0.0008229196433
1831	0.0008220267911
1832	0.0008214415231
1833	0.0008208243574
1834	0.0008205285732
1835	0.0008198844781
1836	0.0008176375005
1837	0.0008163245305
1838	0.0008157563865
1839	0.0008150814238
1840	0.0008145676837
1841	0.000813731736
1842	0.0008131913562
1843	0.0008128122982
1844	0.0008121614096
1845	0.0008116003202
1846	0.0008107764595
1847	0.0008100447941
1848	0.0008091007971
1849	0.0008087913984
1850	0.0008081279553
1851	0.0008077334657
1852	0.0008072519847
1853	0.0008068777313
1854	0.0008062841924
1855	0.0008060094076
1856	0.0008053863047
1857	0.000804464905
1858	0.0008037145823
1859	0.0008033791035
1860	0.0008030326133
1861	0.0008017515754
1862	0.0008009050804
1863	0.0008001988239
1864	0.0007996026471
1865	0.0007988254328
1866	0.0007982006825
1867	0.0007977592552
1868	0.0007971325018
1869	0.0007966512732
1870	0.0007962327912
1871	0.0007958679259
1872	0.0007952832689
1873	0.0007946815085
1874	0.000794176961
1875	0.0007935082114
1876	0.000792741891
1877	0.0007923325069
1878	0.0007915479844
1879	0.000791021607
1880	0.0007906013055
1881	0.0007900807966
1882	0.0007895309286
1883	0.0007892424558
1884	0.0007885976052
1885	0.0007883273401
1886	0.0007877817528
1887	0.0007874264454
1888	0.0007871508961
1889	0.000786303683
1890	0.0007858904897
1891	0.0007853977075
1892	0.000784999421
1893	0.0007836463634
1894	0.0007833082611
1895	0.0007827859731
1896	0.0007826260681
1897	0.0007816474836
1898	0.0007812186031
1899	0.0007807154262
1900	0.0007802188567
1901	0.0007796705001
1902	0.0007794979312
1903	0.00077920487
1904	0.0007788061307
1905	0.0007782911355
1906	0.0007775552131
1907	0.0007768627495
1908	0.0007765607486
1909	0.0007762909047
1910	0.0007758449919
1911	0.0007753421713
1912	0.0007750683394
1913	0.0007748052873
1914	0.0007743709726
1915	0.0007738881484
1916	0.000773594583
1917	0.0007729974149
1918	0.0007728616209
1919	0.0007724464352
1920	0.0007720737157
1921	0.0007717129393
1922	0.0007714752337
1923	0.0007707498102
1924	0.000770408905
1925	0.000770022337
1926	0.0007687407472
1927	0.000768129113
1928	0.0007679303201
1929	0.0007673829736
1930	0.0007671203989
1931	0.0007660367457
1932	0.0007653298042
1933	0.0007646382651
1934	0.0007639316789
1935	0.0007636962507
1936	0.0007633688776
1937	0.0007629194609
1938	0.0007624870623
1939	0.0007620875456
1940	0.000761967854
1941	0.00076159056
1942	0.0007612290813
1943	0.0007606455939
1944	0.0007602434626
1945	0.0007596556546
1946	0.000758799867
1947	0.0007584028442
1948	0.0007580488504
1949	0.0007576891814
1950	0.0007571741289
1951	0.0007563943335
1952	0.0007558741796
1953	0.0007553892683
1954	0.0007551187252
1955	0.0007546269776
1956	0.0007541059391
1957	0.0007535695862
1958	0.0007533993437
1959	0.0007527835433
1960	0.0007524980276
1961	0.00075176664
1962	0.0007509774265
1963	0.0007502583548
1964	0.0007499472702
1965	0.0007495481511
1966	0.0007489019832
1967	0.0007484693432
1968	0.0007479384059
1969	0.0007476862016
1970	0.0007470121465
1971	0.0007465241997
1972	0.0007459025777
1973	0.0007456662703
1974	0.0007444715833
1975	0.0007435740836
1976	0.0007428139715
1977	0.0007423923029
1978	0.000741757241
1979	0.0007414921966
1980	0.0007409346159
1981	0.0007406510875
1982	0.0007404020514
1983	0.0007402105766
1984	0.0007398017287
1985	0.0007389821936
1986	0.0007383361231
1987	0.0007380186542
1988	0.0007377184996
1989	0.0007374142016
1990	0.000737058062
1991	0.0007366028066
1992	0.0007362888635
1993	0.0007359165865
1994	0.0007352724211
1995	0.0007347586318
1996	0.0007345510752
1997	0.0007339640874
1998	0.0007336772088
1999	0.0007333353594
2000	0.0007327886527
2001	0.0007320530528
2002	0.0007312845395
2003	0.0007308213028
2004	0.0007303498741
2005	0.0007300275606
2006	0.0007294608834
2007	0.0007291706202
2008	0.0007283000457
2009	0.0007278394727
2010	0.0007275157322
2011	0.0007264225423
2012	0.0007259399908
2013	0.0007254330405
2014	0.0007247667374
2015	0.0007242336741
2016	0.0007239518672
2017	0.0007235644759
2018	0.0007227259062
2019	0.0007224203656
2020	0.0007220951922
2021	0.0007214376014
2022	0.0007210175094
2023	0.0007199624237
2024	0.0007197631536
2025	0.000719400519
2026	0.0007190350028
2027	0.0007178847584
2028	0.0007168617715
2029	0.0007161515588
2030	0.0007155406
2031	0.0007152599331
2032	0.0007148341009
2033	0.0007139494587
2034	0.0007127959325
2035	0.0007121100998
2036	0.0007115733761
2037	0.0007103345596
2038	0.0007098282211
2039	0.0007092529876
2040	0.0007081377581
2041	0.0007076053442
2042	0.0007062283935
2043	0.0007058910966
2044	0.0007055292443
2045	0.0007050059567
2046	0.0007043070612
2047	0.0007035852742
2048	0.0007033754933
2049	0.0007029903544
2050	0.0007027161262
2051	0.0007020192733
2052	0.0007016251085
2053	0.0007010675478
2054	0.0007008442711
2055	0.0007005147123
2056	0.0007001470773
2057	0.0006989252464
2058	0.0006987105148
2059	0.0006980466646
2060	0.0006974576131
2061	0.0006971564584
2062	0.0006966486173
2063	0.0006964104203
2064	0.0006960375761
2065	0.0006955497
2066	0.0006949258037
2067	0.0006945058073
2068	0.0006940241723
2069	0.0006933146598
2070	0.0006928994441
2071	0.0006922554582
2072	0.0006918179741
2073	0.0006913288028
2074	0.0006908460917
2075	0.000690552342
2076	0.0006892130789
2077	0.000688849104
2078	0.0006884850258
2079	0.0006880466043
2080	0.000687692019
2081	0.0006873429633
2082	0.0006869449616
2083	0.0006865679035
2084	0.0006860541568
2085	0.0006857526605
2086	0.0006848972094
2087	0.0006845514514
2088	0.0006842086917
2089	0.000683901322
2090	0.0006834681525
2091	0.0006832873366
2092	0.0006831021997
2093	0.0006827067612
2094	0.0006822434109
2095	0.0006818582264
2096	0.0006814568819
2097	0.0006811819504
2098	0.0006809645484
2099	0.0006804833361
2100	0.0006800240003
2101	0.0006797874967
2102	0.0006791394955
2103	0.0006788987553
2104	0.0006787371265
2105	0.0006784621357
2106	0.000678027761
2107	0.0006772584314
2108	0.0006770294441
2109	0.0006767056614
2110	0.0006763980979
2111	0.0006759475243
2112	0.0006754416327
2113	0.0006753423683
2114	0.0006748311348
2115	0.0006742949547
2116	0.0006738744294
2117	0.000673520329
2118	0.0006731966371
2119	0.0006727874841
2120	0.0006723789566
2121	0.0006718477497
2122	0.000671412548
2123	0.0006711419884
2124	0.0006705082747
2125	0.0006702434458
2126	0.0006698652546
2127	0.0006696984531
2128	0.000669155801
2129	0.0006689019577
2130	0.0006682144896
2131	0.0006677775823
2132	0.0006674270814
2133	0.0006667726092
2134	0.0006663612049
2135	0.0006660962433
2136	0.0006657941653
2137	0.0006654818502
2138	0.0006653027631
2139	0.0006649483483
2140	0.000664176461
2141	0.0006638228383
2142	0.0006634240536
2143	0.0006628259968
2144	0.0006625198341
2145	0.0006618981537
2146	0.0006615904705
2147	0.0006611844757
2148	0.0006607499231
2149	0.0006604805255
2150	0.0006602525058
2151	0.0006599377883
2152	0.0006596525446
2153	0.0006592964122
2154	0.000659001889
2155	0.0006586795975
2156	0.0006582479139
2157	0.0006578155649
2158	0.0006576050243
2159	0.0006572103866
2160	0.0006565205072
2161	0.0006561963726
2162	0.0006560753593
2163	0.0006558078102
2164	0.0006554567804
2165	0.0006552731718
2166	0.0006549383786
2167	0.000654694929
2168	0.0006542325734
2169	0.0006537570039
2170	0.0006534953932
2171	0.0006530476435
2172	0.0006525132328
2173	0.0006521618953
2174	0.0006516779371
2175	0.0006513556056
2176	0.0006510509252
2177	0.0006508367887
2178	0.0006505532617
2179	0.0006502584823
2180	0.000649874305
2181	0.0006495685604
2182	0.000648705702
2183	0.0006485243681
2184	0.0006482984737
2185	0.0006480010165
2186	0.000647588041
2187	0.0006471551589
2188	0.000646978237
2189	0.0006466118944
2190	0.0006463304547
2191	0.0006460250409
2192	0.0006459317573
2193	0.000645312393
2194	0.0006449715879
2195	0.0006445295545
2196	0.0006442731849
2197	0.0006438616853
2198	0.0006435003986
2199	0.0006430535441
2200	0.0006429388581
2201	0.0006425834329
2202	0.0006423837311
2203	0.0006420013054
2204	0.0006415571875
2205	0.000641101537
2206	0.0006408883673
2207	0.0006405142804
2208	0.0006401416722
2209	0.0006391904555
2210	0.0006389400379
2211	0.0006387688133
2212	0.0006384612844
2213	0.0006378269541
2214	0.0006372501909
2215	0.0006369661146
2216	0.0006366289766
2217	0.0006361950733
2218	0.0006358567704
2219	0.0006355282342
2220	0.0006348290456
2221	0.0006344938417
2222	0.0006338076424
2223	0.0006334564663
2224	0.0006331728169
2225	0.0006327791194
2226	0.000632376177
2227	0.00063211165
2228	0.0006319728423
2229	0.0006314330745
2230	0.0006305602132
2231	0.0006302427859
2232	0.0006299027746
2233	0.0006295514458
2234	0.0006292391093
2235	0.0006290182626
2236	0.0006287932939
2237	0.000628365269
2238	0.0006279888132
2239	0.0006276336865
2240	0.0006273080562
2241	0.0006270553587
2242	0.0006268038454
2243	0.0006264997095
2244	0.0006261776134
2245	0.0006257802407
2246	0.0006254693215
2247	0.0006251083264
2248	0.0006248650106
2249	0.0006244367712
2250	0.0006242254581
2251	0.0006239906359
2252	0.0006236115471
2253	0.0006232007447
2254	0.0006228455115
2255	0.0006226695537
2256	0.0006223506776
2257	0.0006220446833
2258	0.0006218440109
2259	0.0006216261536
2260	0.00062139783
2261	0.0006212145331
2262	0.0006207511637
2263	0.0006204133145
2264	0.0006201913097
2265	0.0006197073511
2266	0.0006194998045
2267	0.0006190550404
2268	0.0006187035754
2269	0.0006184689289
2270	0.0006182672731
2271	0.000617991088
2272	0.000617624896
2273	0.0006170271689
2274	0.0006166679966
2275	0.0006163421491
2276	0.0006160768295
2277	0.0006158833669
2278	0.0006155150156
2279	0.0006151974147
2280	0.0006146765935
2281	0.0006143502126
2282	0.0006138589596
2283	0.0006135606369
2284	0.0006134624236
2285	0.0006132434134
2286	0.0006129037276
2287	0.0006122805967
2288	0.0006117139688
2289	0.0006110048182
2290	0.0006108087817
2291	0.0006105460607
2292	0.0006103709159
2293	0.0006100594346
2294	0.000609842061
2295	0.0006094950451
2296	0.0006092162977
2297	0.000608785786
2298	0.0006084680673
2299	0.0006081373181
2300	0.0006079203496
2301	0.0006076410448
2302	0.0006069934263
2303	0.0006068288882
2304	0.0006065065598
2305	0.0006062387682
2306	0.0006059392706
2307	0.0006051485656
2308	0.0006048199638
2309	0.0006045891349
2310	0.0006042050524
2311	0.0006036993256
2312	0.0006033167652
2313	0.0006031035372
2314	0.0006027878286
2315	0.000602582605
2316	0.0006021657242
2317	0.0006019112098
2318	0.0006016152904
2319	0.0006012717489
2320	0.0006008866782
2321	0.0006003547927
2322	0.0006000783135
2323	0.0005999015021
2324	0.000599755821
2325	0.0005992025758
2326	0.0005988738558
2327	0.0005986388114
2328	0.0005982643636
2329	0.0005980410396
2330	0.0005975958136
2331	0.0005970889578
2332	0.0005968732226
2333	0.0005965782516
2334	0.0005962656357
2335	0.0005959824464
2336	0.0005956876978
2337	0.0005951540274
2338	0.0005948967881
2339	0.0005944945498
2340	0.0005943895873
2341	0.0005940197237
2342	0.0005935133431
2343	0.000592682848
2344	0.0005924331
2345	0.0005921095879
2346	0.0005918556481
2347	0.0005915743172
2348	0.0005911867505
2349	0.0005909582048
2350	0.0005906525559
2351	0.0005904543916
2352	0.00059023336
2353	0.0005898679905
2354	0.0005895409805
2355	0.0005893639685
2356	0.000589038807
2357	0.0005887394236
2358	0.0005884255421
2359	0.0005878686317
2360	0.0005874633804
2361	0.0005867867041
2362	0.0005861741845
2363	0.0005859387015
2364	0.0005857145216
2365	0.0005855578643
2366	0.0005851996525
2367	0.0005849716295
2368	0.000584751096
2369	0.0005845483455
2370	0.0005843302766
2371	0.0005840191191
2372	0.0005836606113
2373	0.0005833174133
2374	0.0005829995553
2375	0.0005827679721
2376	0.0005824280761
2377	0.0005822144124
2378	0.0005817658111
2379	0.0005813385763
2380	0.0005809583368
2381	0.0005806398147
2382	0.0005801779824
2383	0.0005798056493
2384	0.000579394636
2385	0.0005790259937
2386	0.0005788529879
2387	0.0005782932936
2388	0.0005780201052
2389	0.0005776639218
2390	0.0005773869074
2391	0.0005771137832
2392	0.0005765376351
2393	0.0005762586461
2394	0.0005759218168
2395	0.0005756555827
2396	0.0005753917191
2397	0.0005750794198
2398	0.0005746246351
2399	0.000574232639
2400	0.0005739916208
2401	0.0005736297281
2402	0.0005733785473
2403	0.0005731794497
2404	0.0005728880481
2405	0.0005727165357
2406	0.0005725473364
2407	0.0005723853509
2408	0.0005720587838
2409	0.0005716359308
2410	0.0005713914012
2411	0.0005711044966
2412	0.0005708527525
2413	0.0005706704687
2414	0.0005703954048
2415	0.0005699341682
2416	0.0005696818969
2417	0.0005690957324
2418	0.0005688753877
2419	0.0005687472123
2420	0.0005684920242
2421	0.0005682510492
2422	0.0005679510468
2423	0.0005676098703
2424	0.0005666460413
2425	0.0005663642407
2426	0.0005660272819
2427	0.0005657958696
2428	0.0005654548917
2429	0.0005652234425
2430	0.0005649408663
2431	0.0005646671891
2432	0.0005643882597
2433	0.0005639977448
2434	0.0005637751782
2435	0.0005634099119
2436	0.0005631221512
2437	0.000562609279
2438	0.0005622710819
2439	0.0005620374218
2440	0.0005619666713
2441	0.0005615242194
2442	0.0005611888513
2443	0.0005609524358
2444	0.0005605457045
2445	0.0005602758443
2446	0.0005601515424
2447	0.0005599745434
2448	0.0005596174285
2449	0.0005593140795
2450	0.0005590453213
2451	0.0005587526923
2452	0.0005585634456
2453	0.0005583317077
2454	0.0005580473755
2455	0.0005578277292
2456	0.0005577240978
2457	0.0005573104557
2458	0.000557112261
2459	0.0005568870715
2460	0.0005565676461
2461	0.0005563504205
2462	0.0005560780962
2463	0.0005555294678
2464	0.0005550962915
2465	0.0005547435924
2466	0.0005538193058
2467	0.000553264399
2468	0.0005530876233
2469	0.0005528867298
2470	0.000552783336
2471	0.0005525269401
2472	0.0005523867316
2473	0.0005522550284
2474	0.0005518113193
2475	0.0005515830382
2476	0.0005513338001
2477	0.0005509334604
2478	0.0005505961443
2479	0.0005504359804
2480	0.0005502310498
2481	0.000550027777
2482	0.000549753306
2483	0.0005489020637
2484	0.0005486446497
2485	0.0005480657678
2486	0.0005479609073
2487	0.0005474732589
2488	0.0005472031175
2489	0.0005469942184
2490	0.0005468530673
2491	0.0005466765299
2492	0.0005464746817
2493	0.0005463355827
2494	0.0005462123469
2495	0.0005459963173
2496	0.0005456709857
2497	0.0005453827458
2498	0.0005451834025
2499	0.0005450953353
2500	0.0005448871081
2501	0.0005442432934
2502	0.0005440645254
2503	0.0005438896455
2504	0.0005437018824
2505	0.0005434898569
2506	0.0005433423026
2507	0.0005429412432
2508	0.0005427263957
2509	0.0005425336145
2510	0.0005422526229
2511	0.0005419293974
2512	0.0005414924014
2513	0.0005413600488
2514	0.0005411489587
2515	0.0005407299475
2516	0.0005404767305
2517	0.00054022646
2518	0.0005399855459
2519	0.0005398037425
2520	0.0005395655689
2521	0.0005393198188
2522	0.0005389348128
2523	0.0005386914374
2524	0.0005383563139
2525	0.0005381219376
2526	0.0005379454587
2527	0.0005377582332
2528	0.0005375912711
2529	0.0005372727158
2530	0.0005369254014
2531	0.0005365855571
2532	0.0005362945989
2533	0.0005360419387
2534	0.0005357488919
2535	0.0005355363534
2536	0.0005353789617
2537	0.0005350485532
2538	0.0005348762435
2539	0.0005345796317
2540	0.0005342766345
2541	0.0005338868787
2542	0.0005336959043
2543	0.0005334578958
2544	0.0005332431685
2545	0.0005329803802
2546	0.0005326538315
2547	0.0005324598952
2548	0.0005321134288
2549	0.0005317543766
2550	0.0005315011357
2551	0.0005313425881
2552	0.0005310646823
2553	0.0005307423813
2554	0.0005306605969
2555	0.0005303706815
2556	0.0005298839989
2557	0.0005292196708
2558	0.0005289735782
2559	0.0005286122972
2560	0.0005279271867
2561	0.0005277648989
2562	0.0005275619694
2563	0.0005273051893
2564	0.0005270942083
2565	0.0005263948313
2566	0.0005261685065
2567	0.0005258959242
2568	0.0005251816273
2569	0.0005247499617
2570	0.0005246723927
2571	0.0005245386301
2572	0.0005244507865
2573	0.0005243315302
2574	0.000523730767
2575	0.0005235893471
2576	0.0005234158969
2577	0.0005231161849
2578	0.000522899107
2579	0.0005225193433
2580	0.0005223498045
2581	0.0005221928749
2582	0.0005218984665
2583	0.0005216200039
2584	0.0005213265167
2585	0.000520928469
2586	0.0005206315673
2587	0.0005204978979
2588	0.0005202343426
2589	0.0005199801406
2590	0.0005197956531
2591	0.0005196791389
2592	0.0005194889717
2593	0.000519221702
2594	0.0005190494936
2595	0.0005186193919
2596	0.0005183495424
2597	0.0005182091751
2598	0.0005179359991
2599	0.0005178082025
2600	0.0005175434829
2601	0.0005172737521
2602	0.0005171026614
2603	0.0005169433303
2604	0.0005168251842
2605	0.0005167018169
2606	0.0005164820412
2607	0.0005163756681
2608	0.0005161040144
2609	0.0005158404818
2610	0.0005156344104
2611	0.0005154613249
2612	0.0005151021356
2613	0.0005148714887
2614	0.0005146600071
2615	0.0005144194608
2616	0.0005142769603
2617	0.0005140765357
2618	0.000513962613
2619	0.0005137631511
2620	0.0005136074841
2621	0.000513293831
2622	0.0005129235574
2623	0.0005127681013
2624	0.0005125803301
2625	0.0005124871545
2626	0.0005121793722
2627	0.0005120099344
2628	0.0005117344376
2629	0.0005115783218
2630	0.0005113624451
2631	0.0005112965061
2632	0.0005111385217
2633	0.0005110137335
2634	0.0005108282868
2635	0.0005105332718
2636	0.0005104331091
2637	0.0005102224482
2638	0.0005100472959
2639	0.0005097136195
2640	0.0005094580432
2641	0.0005093033939
2642	0.0005091208382
2643	0.0005090036307
2644	0.0005087149485
2645	0.0005086159816
2646	0.000508230887
2647	0.0005080814738
2648	0.0005078885216
2649	0.0005075535866
2650	0.0005072928065
2651	0.0005071338925
2652	0.0005068911977
2653	0.0005067440175
2654	0.0005065459958
2655	0.000506359811
2656	0.0005061512448
2657	0.0005059585942
2658	0.0005057414263
2659	0.0005055130804
2660	0.0005053200436
2661	0.0005051265921
2662	0.0005047778879
2663	0.0005044783273
2664	0.0005042403554
2665	0.0005035989305
2666	0.0005029557868
2667	0.0005028459543
2668	0.0005026525537
2669	0.0005024054257
2670	0.0005021946668
2671	0.0005020208229
2672	0.0005017705545
2673	0.000501555811
2674	0.0005013199124
2675	0.0005010882149
2676	0.000500802833
2677	0.0005005566564
2678	0.0005004093756
2679	0.0005002795888
2680	0.000500012143
2681	0.000499719526
2682	0.0004995881065
2683	0.0004994294985
2684	0.0004987671659
2685	0.0004985634847
2686	0.0004983432922
2687	0.0004980463834
2688	0.000497708315
2689	0.000497487825
2690	0.000497326803
2691	0.0004970777318
2692	0.000496855172
2693	0.000496713229
2694	0.0004961970972
2695	0.0004959548428
2696	0.000495836759
2697	0.0004955636572
2698	0.0004953182023
2699	0.0004950730105
2700	0.0004947664932
2701	0.0004944547057
2702	0.0004941593589
2703	0.000493973425
2704	0.0004937449389
2705	0.0004936301188
2706	0.0004934712577
2707	0.0004932984954
2708	0.0004931033148
2709	0.0004927585588
2710	0.0004923224959
2711	0.0004920835959
2712	0.0004918331901
2713	0.0004916446151
2714	0.0004913924628
2715	0.0004909439821
2716	0.000490767587
2717	0.0004906936401
2718	0.0004905522925
2719	0.0004904064423
2720	0.0004902876418
2721	0.000490147408
2722	0.000489973912
2723	0.0004897994819
2724	0.0004895764018
2725	0.0004893512456
2726	0.0004890176113
2727	0.0004888029378
2728	0.0004887000894
2729	0.0004885177906
2730	0.000488099091
2731	0.0004879415125
2732	0.000487841188
2733	0.0004875865914
2734	0.0004874303772
2735	0.0004872646248
2736	0.0004871679206
2737	0.0004869140671
2738	0.0004867214347
2739	0.0004863426683
2740	0.0004861716485
2741	0.0004860621137
2742	0.0004858656282
2743	0.0004857657355
2744	0.0004855003406
2745	0.0004852033218
2746	0.000485084013
2747	0.0004848852598
2748	0.0004847104703
2749	0.0004844787671
2750	0.0004841070513
2751	0.0004839843508
2752	0.0004837774132
2753	0.0004836503685
2754	0.0004834392591
2755	0.0004833696765
2756	0.0004831428129
2757	0.0004827128203
2758	0.000482594366
2759	0.0004824281417
2760	0.0004821734898
2761	0.000481937428
2762	0.0004818560471
2763	0.0004817432738
2764	0.0004814343801
2765	0.0004813303442
2766	0.0004811711869
2767	0.0004808377907
2768	0.0004807162148
2769	0.0004805420217
2770	0.0004801221837
2771	0.0004800034183
2772	0.0004798694601
2773	0.0004796987947
2774	0.0004794764939
2775	0.0004793438951
2776	0.0004791875155
2777	0.0004790168683
2778	0.000478927888
2779	0.0004787202121
2780	0.0004785026566
2781	0.000478341277
2782	0.0004781491397
2783	0.0004779406519
2784	0.000477743352
2785	0.0004775438947
2786	0.000477395412
2787	0.0004770638178
